2017-06-11 19:41:48.835000,TR000213,C5,False,469.967,74.416,7.556,127.44,213.979,46.576,***,====,58.36,48.823,63.193,43.603
2017-06-21 13:57:51.925000,TR000213,C5,False,469.715,70.599,7.573,126.083,219.479,45.981,***,====,57.282,50.246,62.028,49.923
2017-06-21 18:40:05.692000,TR000213,C5,False,467.698,69.708,7.881,128.202,216.332,45.575,***,====,52.088,55.697,55.299,53.248
2017-06-22 13:39:34.468000,TR000213,C5,False,455.558,70.655,7.503,126.053,205.415,45.932,***,====,50.221,50.761,54.274,50.159
2017-06-22 20:45:15.548000,TR000213,C5,False,441.818,70.057,7.278,124.9,193.834,45.749,***,====,50.906,41.415,53.224,48.289
2017-06-23 20:08:48.104000,TR000213,C5,False,440.841,71.184,7.136,122.298,194.612,45.611,***,====,48.519,48.632,55.244,42.217
2017-07-14 10:38:32.898000,TR000213,C5,None,108.096,72.548,***,***,***,***,35.548,====
2017-07-14 18:06:37.568000,TR000213,C5,None,110.673,75.318,***,***,***,***,35.355,====
2017-07-17 11:11:26.785000,TR000213,C5,None,109.254,73.927,***,***,***,***,35.327,====
2017-07-19 10:23:21.333000,TR000213,C5,None,108.809,73.605,***,***,***,***,35.204,====
2017-07-20 10:34:08.217000,TR000213,C5,None,107.559,72.834,***,***,***,***,34.725,====
2017-07-21 11:05:52.839000,TR000213,C5,None,107.938,72.832,***,***,***,***,35.106,====
2017-06-21 14:05:41.855000,TR000213,C6,False,383.799,71.961,7.309,126.451,132.561,45.517,***,====,61.104,4.773,62.175,4.509
2017-06-21 18:47:53.622000,TR000213,C6,False,372.595,72.253,7.678,128.948,117.679,46.037,***,====,53.083,4.804,55.29,4.502
2017-06-22 13:47:10.252000,TR000213,C6,False,368.629,70.651,7.483,126.99,117.665,45.84,***,====,53.241,4.778,55.145,4.501
2017-06-22 20:52:37.582000,TR000213,C6,False,363.663,70.242,7.518,125.351,114.507,46.045,***,====,50.069,4.776,55.161,4.501
2017-06-23 20:16:09.135000,TR000213,C6,False,360.187,70.65,7.257,123.649,112.903,45.728,***,====,49.406,4.749,54.246,4.502
2017-07-14 10:40:21.204000,TR000213,C6,None,108.936,73.677,***,***,***,***,35.259,====
2017-07-14 18:08:28.461000,TR000213,C6,False,246.735,72.597,7.446,***,120.491,46.201,***,====,52.008,4.763,59.205,4.515
2017-07-17 11:13:16.265000,TR000213,C6,False,243.945,73.549,7.677,***,116.806,45.913,***,====,52.168,4.803,55.294,4.541
2017-07-19 10:25:10.381000,TR000213,C6,False,244.686,73.928,7.438,***,117.412,45.908,***,====,52.822,4.811,55.237,4.542
2017-07-20 10:35:56.020000,TR000213,C6,False,241.035,73.265,7.34,***,114.672,45.758,***,====,51.16,4.708,54.274,4.53
2017-07-21 11:07:40.983000,TR000213,C6,False,246.469,73.016,7.487,***,120.216,45.75,***,====,54.554,4.77,56.35,4.542
2017-06-21 14:12:05.887000,TR000213,C8,False,381.003,72.573,7.423,124.87,128.789,47.348,***,====,58.434,4.75,61.103,4.502
2017-06-21 18:54:06.457000,TR000213,C8,False,375.99,73.045,7.868,128.775,118.506,47.796,***,====,52.879,4.78,56.346,4.501
2017-06-22 13:53:19.139000,TR000213,C8,False,369.367,73.966,7.711,125.724,114.521,47.445,***,====,50.068,4.766,55.186,4.501
2017-06-22 20:58:41.461000,TR000213,C8,False,370.073,73.427,7.714,125.342,116.197,47.393,***,====,51.758,4.808,55.129,4.502
2017-06-23 20:22:09.520000,TR000213,C8,False,370.123,74.899,7.318,122.868,117.607,47.431,***,====,52.335,4.743,56.025,4.504
2017-07-14 10:42:10.271000,TR000213,C8,False,249.617,75.541,7.572,***,119.229,47.275,***,====,51.832,4.759,58.137,4.501
2017-07-14 18:12:35.426000,TR000213,C8,False,244.788,74.574,7.337,***,116.215,46.662,***,====,51.68,4.763,55.259,4.513
2017-07-17 11:17:20.445000,TR000213,C8,False,250.133,76.795,7.465,***,118.735,47.138,***,====,52.988,4.832,56.38,4.535
2017-07-19 10:29:15.267000,TR000213,C8,False,244.35,73.368,7.444,***,116.718,46.82,***,====,52.19,4.766,55.23,4.532
2017-07-20 10:39:57.263000,TR000213,C8,False,244.304,75.33,7.284,***,114.948,46.742,***,====,50.436,4.76,55.203,4.549
2017-07-21 11:11:47.686000,TR000213,C8,False,243.368,74.701,7.177,***,114.747,46.743,***,====,51.203,4.761,54.235,4.548
2017-06-12 15:12:46.237000,TR000214,A1,False,391.188,83.939,7.894,125.479,127.573,46.303,***,====,56.267,4.766,62.04,4.5
2017-06-14 21:29:43.017000,TR000214,A1,False,387.285,77.059,7.181,124.851,132.362,45.832,***,====,59.991,4.775,63.096,4.5
2017-06-15 11:11:26.424000,TR000214,A1,False,388.717,81.479,8.127,124.784,128.564,45.763,***,====,58.274,4.767,61.002,4.521
2017-06-15 20:12:20.622000,TR000214,A1,False,393.507,85.224,8.028,125.436,129.19,45.629,***,====,57.714,4.798,62.155,4.523
2017-06-16 18:23:16.598000,TR000214,A1,False,399.846,79.952,7.872,126.856,138.333,46.833,***,====,61.121,4.7,68.112,4.4
2017-06-12 15:19:17.679000,TR000214,A2,False,419.797,84.97,7.853,123.795,157.061,46.118,***,====,87.721,4.76,60.08,4.5
2017-06-14 12:00:57.738000,TR000214,A2,False,377.417,71.49,7.324,123.006,129.561,46.036,***,====,58.168,4.75,62.14,4.503
2017-06-14 21:37:45.780000,TR000214,A2,False,386.349,71.796,7.481,125.555,135.184,46.333,***,====,59.925,4.659,66.1,4.5
2017-06-15 20:18:54.347000,TR000214,A2,False,423.575,85.248,7.432,124.002,160.819,46.074,***,====,88.371,4.804,63.113,4.531
2017-06-16 18:29:56.687000,TR000214,A2,False,399.945,75.51,8.192,137.292,131.991,46.96,***,====,59.716,4.738,63.036,4.501
2017-06-12 15:26:17.691000,TR000214,A3,True,540.7,80.159,7.648,124.379,282.665,45.849,***,====,84.964,197.701
2017-06-14 12:16:32.876000,TR000214,A3,True,507.51,73.409,7.764,124.304,255.759,46.274,***,====,57.833,197.926
2017-06-14 21:44:12.352000,TR000214,A3,True,510.974,71.803,7.813,126.287,258.515,46.556,***,====,59.825,198.69
2017-06-15 11:21:40.959000,TR000214,A3,True,522.064,79.891,7.252,125.43,263.049,46.442,***,====,58.468,204.581
2017-06-15 20:25:58.185000,TR000214,A3,True,559.221,84.74,7.462,127.443,293.048,46.528,***,====,88.271,204.777
2017-06-12 15:35:18.693000,TR000214,A4,True,584.4,77.523,7.468,125.627,327.022,46.76,***,====,62.925,4.65,63.161,196.286
2017-06-14 12:28:04.202000,TR000214,A4,True,499.522,72.016,7.53,125.199,248.648,46.129,***,====,58.738,189.91
2017-06-14 21:52:43.550000,TR000214,A4,True,554.758,81.634,7.62,125.958,293.242,46.304,***,====,88.943,204.299
2017-06-15 11:30:23.243000,TR000214,A4,True,521.777,77.951,7.362,124.978,264.76,46.726,***,====,57.757,207.003
2017-06-15 20:35:17.638000,TR000214,A4,True,522.182,75.77,7.537,126.894,265.604,46.377,***,====,57.743,207.861
2017-06-12 15:45:03.327000,TR000214,A5,True,530.287,76.435,7.579,127.133,272.381,46.759,***,====,56.687,215.694
2017-06-14 12:36:24.006000,TR000214,A5,True,544.803,87.664,7.458,125.016,277.732,46.933,***,====,86.729,191.003
2017-06-14 22:01:58.551000,TR000214,A5,True,565.245,89.104,7.508,127.216,294.695,46.722,***,====,89.4,205.295
2017-06-15 11:39:05.254000,TR000214,A5,True,553.102,84.992,7.502,126.125,287.756,46.727,***,====,87.517,200.239
2017-06-15 20:44:00.052000,TR000214,A5,True,800.336,84.746,7.476,125.586,535.675,46.853,***,====,85.53,176.971,63.218,209.956
2017-06-12 15:53:53.825000,TR000214,A6,True,582.188,88.957,7.476,126.458,312.367,46.93,***,====,87.704,224.663
2017-06-14 22:11:24.030000,TR000214,A6,True,573.996,88.087,7.517,126.835,304.927,46.63,***,====,90.298,214.629
2017-06-15 11:48:18.627000,TR000214,A6,True,572.745,88.285,7.578,125.811,304.345,46.726,***,====,87.662,216.683
2017-06-15 20:57:20.623000,TR000214,A6,True,561.198,85.458,7.704,126.727,294.131,47.178,***,====,91.263,202.868
2017-06-12 16:03:36.253000,TR000214,A7,True,821.482,76.664,7.5,126.09,563.44,47.788,***,====,60.363,212.87,61.114,229.093
2017-06-14 13:28:18.131000,TR000214,A7,True,529.703,77.525,7.602,125.459,272.382,46.735,***,====,60.431,211.951
2017-06-14 22:20:58.278000,TR000214,A7,True,828.987,85.452,7.421,126.91,561.346,47.858,***,====,89.778,205.183,68.133,198.252
2017-06-15 11:57:51.586000,TR000214,A7,True,602.857,88.316,7.382,125.397,334.553,47.209,***,====,90.319,244.234
2017-06-15 21:06:42.025000,TR000214,A7,True,521.652,77.765,7.703,125.997,263.045,47.142,***,====,57.987,205.058
2017-06-14 13:41:22.877000,TR000214,A8,True,518.467,73.346,7.73,124.188,265.288,47.915,***,====,60.692,204.596
2017-06-14 22:34:47.478000,TR000214,A8,True,600.846,83.307,7.628,126.146,335.971,47.794,***,====,88.012,247.959
2017-06-15 12:07:54.691000,TR000214,A8,True,604.901,89.965,7.457,124.792,335.052,47.635,***,====,85.972,249.08
2017-06-15 21:15:23.904000,TR000214,A8,True,610.28,89.035,7.498,125.454,340.663,47.63,***,====,89.273,251.39
2017-06-12 16:19:42.200000,TR000214,B1,None,115.362,79.995,***,***,***,***,35.367,====
2017-06-12 16:21:37.933000,TR000214,B2,True,788.316,71.281,7.602,126.455,537.16,45.818,***,====,59.399,217.238,63.099,197.424
2017-06-14 13:52:26.521000,TR000214,B2,True,518.313,70.514,7.604,124.296,269.61,46.289,***,====,64.285,205.325
2017-06-14 23:11:25.780000,TR000214,B2,True,508.313,68.033,7.519,126.73,260.41,45.621,***,====,59.685,200.725
2017-06-15 12:36:02.261000,TR000214,B2,True,512.706,72.59,7.595,125.4,260.931,46.19,***,====,60.84,200.091
2017-06-15 21:37:41.024000,TR000214,B2,True,531.644,72.316,7.511,125.393,280.971,45.453,***,====,59.221,221.75
2017-06-12 16:34:46.478000,TR000214,B3,False,388.151,79.48,7.514,124.69,130.607,45.86,***,====,59.349,4.685,62.071,4.502
2017-06-14 14:02:01.073000,TR000214,B3,False,384.673,74.242,7.407,124.02,133.452,45.552,***,====,59.955,4.796,64.19,4.511
2017-06-14 23:19:54.317000,TR000214,B3,False,425.653,84.219,7.767,125.728,161.941,45.998,***,====,88.466,4.775,64.181,4.519
2017-06-15 12:44:35.203000,TR000214,B3,False,424.952,86.716,7.368,124.431,160.737,45.7,***,====,88.277,4.802,63.122,4.536
2017-06-15 21:46:32.935000,TR000214,B3,False,423.28,84.709,7.903,125.245,159.859,45.564,***,====,87.49,4.775,63.094,4.5
2017-06-12 16:41:14.893000,TR000214,B4,False,391.416,82.6,7.707,125.653,129.656,45.8,***,====,58.311,4.778,62.065,4.502
2017-06-14 23:27:00.197000,TR000214,B4,False,421.957,82.586,7.44,125.487,160.485,45.959,***,====,88.083,4.79,63.096,4.516
2017-06-15 12:51:40.481000,TR000214,B4,False,423.552,87.113,7.242,124.357,158.808,46.032,***,====,87.361,4.802,62.122,4.523
2017-06-15 21:53:36.373000,TR000214,B4,False,422.691,84.262,7.426,124.984,159.858,46.161,***,====,88.474,4.769,62.114,4.501
2017-06-12 16:47:46.513000,TR000214,B5,True,523.555,78.064,7.433,125.113,266.891,46.054,***,====,58.174,208.717
2017-06-14 14:10:55.057000,TR000214,B5,True,516.893,74.809,7.303,124.48,264.016,46.285,***,====,60.417,203.599
2017-06-14 23:34:02.390000,TR000214,B5,True,546.688,82.924,7.661,126.942,283.586,45.575,***,====,87.265,196.321
2017-06-15 12:58:44.258000,TR000214,B5,True,557.179,85.957,7.662,123.647,293.774,46.139,***,====,87.396,206.378
2017-06-15 22:00:39.312000,TR000214,B5,True,573.908,85.565,7.52,124.286,309.546,46.991,***,====,91.209,218.337
2017-06-12 16:56:30.318000,TR000214,B6,True,537.902,80.247,7.4,125.898,277.948,46.409,***,====,58.142,219.806
2017-06-15 13:08:01.706000,TR000214,B6,True,586.606,83.29,7.502,124.345,324.558,46.911,***,====,91.246,233.312
2017-06-15 22:10:13.464000,TR000214,B6,True,526.251,77.902,7.688,125.661,268.747,46.253,***,====,58.367,210.38
2017-06-12 17:05:28.598000,TR000214,C6,False,393.489,82.488,7.364,125.025,131.65,46.962,***,====,57.378,4.796,64.973,4.503
2017-06-14 23:54:07.695000,TR000214,C6,False,418.846,82.234,7.337,124.554,158.685,46.036,***,====,86.267,4.769,63.13,4.519
2017-06-15 13:17:48.541000,TR000214,C6,False,426.819,88.257,7.574,123.947,160.998,46.043,***,====,88.485,4.788,63.2,4.525
2017-06-15 22:18:59.943000,TR000214,C6,False,385.361,76.228,7.525,125.965,129.78,45.863,***,====,57.464,4.704,63.112,4.5
2017-06-15 00:01:06.766000,TR000214,C8,False,425.787,83.598,7.442,124.217,162.559,47.971,***,====,86.183,4.775,67.077,4.524
2017-06-15 13:24:55.584000,TR000214,C8,False,423.341,84.946,7.641,124.805,158.658,47.291,***,====,86.257,4.804,63.07,4.527
2017-06-15 22:25:25.529000,TR000214,C8,False,423.667,86.377,7.298,124.765,157.796,47.431,***,====,86.444,4.768,62.084,4.5
